Current_Speed,Free_Flow_Speed,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,Road_Closure,Road_Class,Road_ID,Latitude,Longitude,Congestion_Index
19,26,515,376,0.986472,False,FRC3,58,28.5973065,77.22320275,0.269230769230769
23,28,543,446,0.990264,False,FRC3,59,28.5971899732762,77.2230981656328,0.178571428571429
19,27,1909,1344,0.997207,False,FRC4,60,28.53792055,77.09220795,0.296296296296296
22,29,1909,1448,0.9842,False,FRC4,61,28.53783305,77.09225115,0.241379310344828
56,56,374,374,1,False,FRC1,62,28.5381109587108,77.0910838776328,0
22,29,1909,1448,0.9842,False,FRC4,63,28.5345818,77.0904991,0.241379310344828
22,29,1909,1448,0.9842,False,FRC4,64,28.5357102,77.0911793,0.241379310344828
30,38,2232,1762,1,False,FRC2,65,28.48938245,77.13884055,0.210526315789474
33,38,1668,1448,1,False,FRC2,66,28.4897939800788,77.1394119946975,0.131578947368421
24,32,1567,1175,0.975653,True,FRC6,67,28.5246963,77.1554641,0.25
14,22,96,61,1,False,FRC4,68,28.5254692167274,77.1557521654402,0.363636363636364
29,36,983,792,1,False,FRC6,71,28.6181557122181,77.1934745237777,0.194444444444444
29,36,983,792,1,False,FRC6,72,28.6148445761806,77.1904904269133,0.194444444444444
29,36,983,792,1,False,FRC6,74,28.6205459512386,77.193298591958,0.194444444444444
29,36,983,792,1,False,FRC6,75,28.6236347348798,77.1992177069616,0.194444444444444
24,44,754,411,1,False,FRC2,76,28.60605715,77.1873926,0.454545454545455
29,36,983,792,1,False,FRC6,77,28.6057779954609,77.1871435039204,0.194444444444444
7,38,274,50,1,False,FRC1,78,28.6158227909915,77.2321997942527,0.815789473684211
8,41,240,46,1,False,FRC1,79,28.61667685,77.23135165,0.804878048780488
8,41,240,46,1,False,FRC1,80,28.6171595565768,77.2313323517607,0.804878048780488
25,38,232,153,1,False,FRC1,81,28.61307845,77.2262572,0.342105263157895
25,38,232,153,1,False,FRC1,82,28.6135423866738,77.2277092744951,0.342105263157895
33,41,203,163,1,False,FRC3,83,28.609764211086,77.2248397699096,0.195121951219512
25,38,232,153,1,False,FRC1,84,28.6126896519969,77.2345677359647,0.342105263157895
30,38,127,100,1,False,FRC4,85,28.6164918485917,77.2252675735582,0.210526315789474
30,37,2232,1810,1,False,FRC2,86,28.49262505,77.14652935,0.189189189189189
33,38,1668,1448,1,False,FRC2,87,28.4930049,77.14716085,0.131578947368421
33,38,1668,1448,1,False,FRC2,88,28.493147798459,77.1461072269297,0.131578947368421
33,38,1668,1448,1,False,FRC2,89,28.4936172,77.14564785,0.131578947368421
33,38,1668,1448,1,False,FRC2,91,28.4936748,77.145565,0.131578947368421
33,38,1668,1448,1,False,FRC2,92,28.4942281799647,77.1448291872644,0.131578947368421
20,34,122,71,1,False,FRC4,94,28.60306865,77.1910144,0.411764705882353
20,34,122,71,1,False,FRC4,95,28.6032329065046,77.1907971930041,0.411764705882353
24,41,784,459,1,False,FRC1,97,28.5902948815695,77.1729204734336,0.414634146341463
27,44,675,414,1,False,FRC1,98,28.59146995,77.1749815,0.386363636363636
30,36,951,792,1,False,FRC6,101,28.5925113422563,77.1760596746601,0.166666666666667
30,36,951,792,1,False,FRC6,103,28.594667087568,77.1773947555824,0.166666666666667
23,31,351,260,0.99332,False,FRC3,104,28.6007434,77.1819935,0.258064516129032
23,31,351,260,0.99332,False,FRC3,105,28.60063585,77.18196085,0.258064516129032
32,39,252,206,1,False,FRC3,106,28.60015725,77.18371225,0.17948717948718
23,31,351,260,0.99332,False,FRC3,108,28.5966524928164,77.1835656389398,0.258064516129032
26,38,743,508,0.990075,False,FRC2,109,28.5911388,77.1809343,0.315789473684211
26,38,743,508,0.990075,False,FRC2,121,28.5975352077359,77.1869676893961,0.315789473684211
26,38,743,508,0.990075,False,FRC2,123,28.5907584342541,77.1808194713133,0.315789473684211
15,15,60,60,1,False,FRC2,124,28.5867500128165,77.189199436255,0
18,24,735,551,1,False,FRC4,125,28.57968795,77.1988332,0.25
20,25,662,530,0.999109,False,FRC4,126,28.5797459,77.19887205,0.2
15,15,60,60,1,False,FRC2,130,28.5866311612006,77.1899112363424,0
27,44,675,414,1,False,FRC1,134,28.590745,77.17375325,0.386363636363636
30,36,307,256,1,False,FRC3,141,28.613447,77.21849695,0.166666666666667
22,33,419,279,1,False,FRC3,142,28.6139033032862,77.2184948463184,0.333333333333333
26,28,247,230,0.70274,True,FRC4,143,28.6173075817875,77.2121308635751,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,144,28.6173454114883,77.2123524999232,0.0714285714285714
20,22,202,183,0.556088,True,FRC4,146,28.6170933334787,77.2127179044642,0.0909090909090909
26,28,247,230,0.70274,True,FRC4,147,28.6174144478396,77.213253439888,0.0714285714285714
20,22,202,183,0.556088,True,FRC4,148,28.6168009455956,77.2126484873711,0.0909090909090909
26,28,247,230,0.70274,True,FRC4,149,28.6162201606402,77.2105994953822,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,150,28.6169335836865,77.2119369727533,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,151,28.6171730068391,77.2119867181102,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,153,28.618035477978,77.2147145705565,0.0714285714285714
29,29,72,72,1,False,FRC4,154,28.616872890768,77.2147147875266,0
30,30,68,68,1,False,FRC6,155,28.6169372899316,77.2133540171786,0
22,33,419,279,1,False,FRC3,157,28.6188333225058,77.218776175332,0.333333333333333
26,35,149,110,1,False,FRC4,159,28.6165276721963,77.2207816782483,0.257142857142857
28,36,171,133,1,False,FRC4,162,28.62133895,77.22205255,0.222222222222222
32,42,209,159,1,False,FRC3,163,28.6096589028338,77.2244431965541,0.238095238095238
41,41,163,163,1,False,FRC3,164,28.6105760161251,77.2259133141587,0
17,27,1,1,1,False,FRC3,165,28.6100415152141,77.2248677763085,0.37037037037037
41,41,75,75,1,False,FRC1,166,28.6068206145085,77.2244353282064,0
32,42,209,159,1,False,FRC3,167,28.6096289437591,77.2245873529218,0.238095238095238
26,27,247,238,0.70274,True,FRC4,177,28.6140467254399,77.2062444011921,0.0370370370370371
26,27,247,238,0.70274,True,FRC4,178,28.6144295006966,77.2088049890493,0.0370370370370371
26,27,247,238,0.70274,True,FRC4,179,28.6139108502481,77.2089813039081,0.0370370370370371
20,21,202,192,0.556088,True,FRC4,180,28.6133928620236,77.2091593979097,0.0476190476190477
20,21,202,192,0.556088,True,FRC4,181,28.6138268434881,77.210648337951,0.0476190476190477
20,31,713,460,1,False,FRC3,183,28.6196626122035,77.227496801824,0.354838709677419
22,29,264,200,0.9916,False,FRC1,184,28.62178045,77.2316872,0.241379310344828
28,37,170,129,1,False,FRC4,185,28.6222974489346,77.2316833077506,0.243243243243243
28,37,170,129,1,False,FRC4,188,28.6240332901743,77.2318004328767,0.243243243243243
20,31,713,460,1,False,FRC3,190,28.6202683957281,77.2269087439582,0.354838709677419
10,24,224,93,0.972412,False,FRC4,195,28.6020885549725,77.2296742024708,0.583333333333333
25,25,9,9,1,False,FRC4,196,28.6018637445255,77.2302250569723,0
10,24,224,93,0.972412,False,FRC4,197,28.6018183178964,77.2301385343775,0.583333333333333
14,35,159,63,0.99,False,FRC4,198,28.6015555,77.23028935,0.6
14,35,159,63,0.99,False,FRC4,199,28.6015948,77.2302693,0.6
31,39,310,247,0.996274,False,FRC1,200,28.6043603613926,77.2249167841945,0.205128205128205
10,24,224,93,0.972412,False,FRC4,201,28.6043281703308,77.2251861483596,0.583333333333333
31,39,310,247,0.996274,False,FRC1,202,28.6030491,77.22381455,0.205128205128205
30,30,3,3,1,False,FRC1,203,28.6031940982492,77.2237351625345,0
31,39,310,247,0.996274,False,FRC1,204,28.6034520490809,77.224149306054,0.205128205128205
34,42,428,347,1,False,FRC1,205,28.6033038,77.22360405,0.19047619047619
34,42,428,347,1,False,FRC1,206,28.6034643,77.22361345,0.19047619047619
34,42,428,347,1,False,FRC1,207,28.6037324692555,77.2237083891039,0.19047619047619
45,45,49,49,1,False,FRC4,208,28.6043338139886,77.2226124047359,0
34,42,428,347,1,False,FRC1,209,28.6039284914997,77.2239630138794,0.19047619047619
41,41,75,75,1,False,FRC1,210,28.6069180751232,77.2267253481944,0
31,39,310,247,0.996274,False,FRC1,211,28.6038703641976,77.2244034392572,0.205128205128205
42,42,60,60,1,False,FRC3,212,28.6057296276319,77.2180239635291,0
31,41,216,163,1,False,FRC3,213,28.6062095167623,77.2179864015941,0.24390243902439
41,41,163,163,1,False,FRC3,214,28.6074868714886,77.217346958457,0
41,41,163,163,1,False,FRC3,215,28.6085662053862,77.2153412309163,0
41,41,163,163,1,False,FRC3,216,28.6077034,77.21810115,0
24,33,384,279,1,False,FRC3,217,28.6088894795738,77.2181502067908,0.272727272727273
41,41,163,163,1,False,FRC3,218,28.6076067111076,77.2185467709534,0
26,32,4,3,1,False,FRC3,219,28.607368564436,77.218868565812,0.1875
41,41,163,163,1,False,FRC3,220,28.6085797075329,77.2215596387188,0
31,41,216,163,1,False,FRC3,221,28.6070088255323,77.2189018849892,0.24390243902439
31,41,216,163,1,False,FRC3,222,28.6063239558129,77.2183844895536,0.24390243902439
34,34,67,67,1,False,FRC6,223,28.610220928017,77.2121165156774,0
29,29,157,157,1,False,FRC6,224,28.6105519011824,77.2123252947596,0
41,41,163,163,1,False,FRC3,225,28.6104215783742,77.2152061123425,0
36,36,27,27,1,False,FRC4,226,28.6103921,77.2115537,0
39,39,83,83,1,False,FRC4,227,28.61031595,77.2114652,0
33,33,4,4,1,False,FRC4,228,28.6087247352981,77.2088770651637,0
33,33,4,4,1,False,FRC4,229,28.6085628823364,77.2090616899713,0
35,35,275,275,1,False,FRC5,230,28.6087068664049,77.2085744278688,0
35,35,275,275,1,False,FRC5,231,28.6087992949872,77.2082295685942,0
35,35,275,275,1,False,FRC5,232,28.6089144812804,77.2083058609514,0
35,35,275,275,1,False,FRC5,233,28.60914395,77.2082668,0
35,35,275,275,1,False,FRC5,234,28.6099607349272,77.2070910318226,0
35,35,275,275,1,False,FRC5,235,28.6092924403534,77.2083457722119,0
35,35,275,275,1,False,FRC5,236,28.6094002,77.2084801,0
35,35,275,275,1,False,FRC5,238,28.6094447858886,77.2086866605638,0
35,35,275,275,1,False,FRC5,239,28.609399427634,77.208911588129,0
36,36,27,27,1,False,FRC4,240,28.6093491082044,77.2091272748448,0
35,35,275,275,1,False,FRC5,241,28.6092333932067,77.2090757016077,0
35,35,275,275,1,False,FRC5,242,28.6089275702499,77.2090889238325,0
10,24,224,93,0.972412,False,FRC4,243,28.6041087,77.2254897,0.583333333333333
10,24,224,93,0.972412,False,FRC4,245,28.6038867563141,77.225959444143,0.583333333333333
28,38,207,153,1,False,FRC1,254,28.6088692277461,77.2307315312624,0.263157894736842
10,24,224,93,0.972412,False,FRC4,255,28.60349775,77.22676475,0.583333333333333
14,35,159,63,0.984093,False,FRC4,257,28.6032833013653,77.2271729935313,0.6
19,26,515,376,0.988956,False,FRC3,281,28.60560983392,77.2306655381517,0.269230769230769
23,23,293,293,1,False,FRC2,295,28.6302730323929,77.2180443457919,0
23,23,293,293,1,False,FRC2,296,28.6301782613978,77.217977963053,0
23,23,293,293,1,False,FRC2,298,28.6335703989849,77.2213203848073,0
23,23,293,293,1,False,FRC2,300,28.6344175082418,77.2198076454521,0
18,22,374,306,1,False,FRC2,301,28.6338562871426,77.2200876338579,0.181818181818182
18,22,374,306,1,False,FRC2,314,28.6316312143255,77.2226960760943,0.181818181818182
26,34,1097,839,1,False,FRC6,322,28.6264737021862,77.2062155098251,0.235294117647059
26,34,1097,839,1,False,FRC6,323,28.6264040898608,77.2055443249416,0.235294117647059
9,28,17,5,1,False,FRC2,324,28.6267008675217,77.206006559948,0.678571428571429
14,31,493,222,0.995181,False,FRC2,325,28.6269779168985,77.2059341069755,0.548387096774194
17,30,187,106,1,False,FRC3,326,28.6274586024537,77.2055859100105,0.433333333333333
14,31,493,222,0.995181,False,FRC2,327,28.6273230109508,77.206078751149,0.548387096774194
19,29,11,7,1,False,FRC2,328,28.6272568333753,77.2072673993443,0.344827586206897
14,31,493,222,0.995181,False,FRC2,329,28.6275881871855,77.2079461131517,0.548387096774194
26,34,1097,839,1,False,FRC6,330,28.6269661233045,77.2073391836024,0.235294117647059
31,31,157,157,1,False,FRC4,331,28.626140724646,77.2081721474241,0
26,34,1097,839,1,False,FRC6,332,28.6266092076825,77.2072089184953,0.235294117647059
26,34,1097,839,1,False,FRC6,333,28.6264041235196,77.2069303911893,0.235294117647059
27,35,181,139,1,False,FRC4,334,28.6233745648919,77.2123073508369,0.228571428571429
31,31,157,157,1,False,FRC4,335,28.6238075928075,77.2126961688627,0
27,35,181,139,1,False,FRC4,336,28.625205573966,77.2140308103364,0.228571428571429
31,31,157,157,1,False,FRC4,337,28.6237088198743,77.2130474464971,0
18,27,391,260,1,False,FRC3,343,28.6258823374962,77.2324002799973,0.333333333333333
20,32,713,445,1,False,FRC3,344,28.6255451852471,77.2324260045304,0.375
19,31,751,460,1,False,FRC3,345,28.6253793125605,77.2323148295548,0.387096774193548
19,31,751,460,1,False,FRC3,346,28.6253219508346,77.2324298840381,0.387096774193548
26,34,188,143,1,False,FRC4,347,28.6216368837219,77.2154642007677,0.235294117647059
26,34,188,143,1,False,FRC4,348,28.622218105264,77.2147064901916,0.235294117647059
31,31,157,157,1,False,FRC4,349,28.6218226346975,77.2155615208611,0
28,35,174,139,1,False,FRC4,351,28.6219226087958,77.2158304448502,0.2
31,31,157,157,1,False,FRC4,352,28.6218740659019,77.2159835049504,0
31,31,157,157,1,False,FRC4,353,28.621609290089,77.2161303157127,0
31,31,157,157,1,False,FRC4,354,28.6208457096587,77.217280852635,0
28,35,174,139,1,False,FRC4,355,28.6214541433381,77.2160607379101,0.2
28,35,174,139,1,False,FRC4,356,28.6213820058716,77.2156479149241,0.2
20,32,713,445,1,False,FRC3,358,28.62831442018,77.2259669732016,0.375
20,32,713,445,1,False,FRC3,360,28.62655465,77.2235271,0.375
26,35,354,263,1,False,FRC3,362,28.62643915,77.21930945,0.257142857142857
25,35,369,263,1,False,FRC3,363,28.62651445,77.21926355,0.285714285714286
24,34,384,271,1,False,FRC3,365,28.62694475,77.2153992,0.294117647058824
24,34,384,271,1,False,FRC3,366,28.6269090595727,77.2155646032266,0.294117647058824
18,31,363,211,1,False,FRC2,690,28.574276356918,77.1666939468849,0.419354838709677
24,35,330,226,0.992196,False,FRC3,714,28.6006787032795,77.2053155938416,0.314285714285714
22,36,351,215,0.994908,False,FRC3,715,28.6008663640675,77.2047808551671,0.388888888888889
22,36,351,215,0.994908,False,FRC3,716,28.6005389830219,77.2045936793841,0.388888888888889
24,35,330,226,0.992196,False,FRC3,717,28.6010610742707,77.2054034980024,0.314285714285714
47,47,48,48,1,False,FRC3,718,28.6074040848244,77.2057605338592,0
20,31,404,260,0.990211,False,FRC3,719,28.6014379567967,77.1810957115889,0.354838709677419
28,28,27,27,1,False,FRC3,720,28.601418908834,77.1804771170217,0
28,28,294,294,1,False,FRC7,721,28.623905932555,77.1805829592995,0
30,30,7,7,1,False,FRC4,722,28.6239841798565,77.1806736316217,0
28,28,294,294,1,False,FRC7,723,28.6260484280205,77.1778222421473,0
23,28,197,162,1,False,FRC2,724,28.5595302,77.1712892,0.178571428571429
21,32,679,445,1,False,FRC3,725,28.6251376,77.24000735,0.34375
19,29,306,200,1,False,FRC1,726,28.62515475,77.2402186,0.344827586206897
21,32,679,445,1,False,FRC3,727,28.625454251961,77.2359970595465,0.34375
42,42,60,60,1,False,FRC3,728,28.6009065736116,77.2178920747898,0
36,36,42,42,1,False,FRC4,865,28.6354967039353,77.2026408521858,0
19,27,80,56,1,False,FRC4,866,28.63586065,77.2017489,0.296296296296296
24,35,286,196,1,False,FRC2,867,28.6355913403167,77.2016429631976,0.314285714285714
15,28,662,354,1,False,FRC1,868,28.6411654,77.20531415,0.464285714285714
26,26,8,8,1,False,FRC2,869,28.64105295,77.20532665,0
15,28,662,354,1,False,FRC1,870,28.6404791359363,77.2065509422301,0.464285714285714
23,23,293,293,1,False,FRC2,871,28.6348464778391,77.2175651497823,0
37,37,1184,1184,1,False,FRC2,872,28.5586176837683,77.0870979635294,0
37,37,1184,1184,1,False,FRC2,873,28.5587029234134,77.0871505716737,0
29,37,75,58,1,False,FRC2,874,28.56944425,77.20644815,0.216216216216216
10,21,20,9,0.97,False,FRC2,875,28.5696568849812,77.2069260821711,0.523809523809524
21,45,868,405,1,False,FRC1,876,28.5701641916767,77.2073573351159,0.533333333333333
14,35,553,221,1,False,FRC3,877,28.5803237,77.1951035,0.6
14,35,553,221,1,False,FRC3,879,28.5814946836664,77.1951266255571,0.6
14,35,553,221,1,False,FRC3,883,28.5796343954742,77.1957244429781,0.6
31,44,2109,1486,1,False,FRC2,884,28.5674871,77.12889455,0.295454545454545
31,44,2109,1486,1,False,FRC2,885,28.568638398366,77.1339975817951,0.295454545454545
52,52,61,61,1,False,FRC2,886,28.5709271056528,77.1356136074992,0
41,52,568,448,1,False,FRC1,887,28.5474231096923,77.1074244133168,0.211538461538462
33,33,483,483,1,False,FRC4,888,28.5486411064938,77.1261823149672,0
25,45,724,402,1,False,FRC2,889,28.6232786625731,77.1980672060819,0.444444444444444
24,35,1188,815,1,False,FRC6,890,28.6229968771694,77.1978361733415,0.314285714285714
43,43,44,44,1,False,FRC2,892,28.6247591920842,77.1990987950154,0
34,34,77,77,1,False,FRC4,893,28.6105882088522,77.211534512032,0
14,36,322,125,1,False,FRC3,894,28.59626295,77.2065601,0.611111111111111
29,29,6,6,1,False,FRC3,895,28.5964541718668,77.2067828553638,0
36,36,911,911,1,False,FRC6,896,28.5463747,77.12384665,0
43,43,55,55,1,False,FRC3,898,28.60144605,77.21607135,0
26,36,226,163,1,False,FRC4,899,28.6037758318976,77.2117795036514,0.277777777777778
17,25,779,530,0.996875,False,FRC4,913,28.56924915,77.19932825,0.32
24,35,1188,815,1,False,FRC6,916,28.5958085576396,77.1860851352655,0.314285714285714
20,31,404,260,0.983518,False,FRC3,918,28.5961678148192,77.1834813314883,0.354838709677419
30,40,542,406,0.992741,False,FRC2,919,28.5962323696032,77.1322378092275,0.25
30,40,542,406,0.992741,False,FRC2,920,28.594556816899,77.1340960751906,0.25
34,39,896,781,1,False,FRC2,921,28.5971518960173,77.1474824984955,0.128205128205128
34,39,896,781,1,False,FRC2,922,28.5965418685974,77.1452782332366,0.128205128205128
26,33,51,40,1,False,FRC2,923,28.62513385,77.1982042,0.212121212121212
39,39,30,30,1,False,FRC2,924,28.6259551931587,77.1967904319013,0
15,26,283,163,0.973533,False,FRC4,927,28.6312337013711,77.2084200761139,0.423076923076923
15,32,460,215,0.998321,False,FRC2,934,28.6314424729304,77.2164204215917,0.53125
36,36,911,911,1,False,FRC6,936,28.5423539,77.11837225,0
24,24,7,7,1,False,FRC3,937,28.5428699655268,77.1182281421093,0
14,29,35,17,0.99,False,FRC3,938,28.5427962981144,77.1176610120425,0.517241379310345
36,36,911,911,1,False,FRC6,939,28.56060695,77.14092865,0
36,36,911,911,1,False,FRC6,940,28.5609075,77.14031005,0
36,36,911,911,1,False,FRC6,941,28.5607984,77.1409797,0
32,44,1756,1277,0.995798,False,FRC2,942,28.55773945,77.17297565,0.272727272727273
21,42,896,448,1,False,FRC1,943,28.56996775,77.1847661,0.5
15,28,439,235,1,False,FRC4,944,28.5698646281434,77.1849977239672,0.464285714285714
15,28,439,235,1,False,FRC4,945,28.56355155,77.17927865,0.464285714285714
20,30,412,275,0.996767,False,FRC4,946,28.5634360552814,77.17948025489,0.333333333333333
15,28,439,235,1,False,FRC4,947,28.5657729,77.1816641,0.464285714285714
28,28,101,101,1,False,FRC4,948,28.5657346,77.18183945,0
15,28,439,235,1,False,FRC4,949,28.5674523281315,77.1829640985072,0.464285714285714
28,28,101,101,1,False,FRC4,951,28.5650330554038,77.183262651075,0
28,28,101,101,1,False,FRC4,953,28.5633196449973,77.1863136373252,0
20,30,412,275,0.996767,False,FRC4,955,28.5592387086747,77.1819820285428,0.333333333333333
55,55,172,172,1,False,FRC2,965,28.5658039237457,77.1568818496098,0
32,44,1756,1277,0.995798,False,FRC2,966,28.5665447753878,77.1578898740137,0.272727272727273
55,55,172,172,1,False,FRC2,969,28.5634109167073,77.1556323356178,0
55,55,172,172,1,False,FRC2,970,28.5646199574925,77.1559679182671,0
55,55,172,172,1,False,FRC2,971,28.56116255,77.15601495,0
55,55,172,172,1,False,FRC2,972,28.5611916798021,77.1566897628126,0
32,44,1756,1277,0.995798,False,FRC2,977,28.5673376,77.15926065,0.272727272727273
32,44,1756,1277,0.995798,False,FRC2,978,28.5669933652926,77.1586626898382,0.272727272727273
40,51,583,457,1,False,FRC1,980,28.5863658,77.14266055,0.215686274509804
40,51,583,457,1,False,FRC1,981,28.5854323155439,77.1447784531517,0.215686274509804
40,51,583,457,1,False,FRC1,983,28.5841872831522,77.1370012579476,0.215686274509804
35,41,462,394,1,False,FRC2,984,28.59309835,77.1215514,0.146341463414634
35,41,462,394,1,False,FRC2,986,28.5926871042736,77.1213469914235,0.146341463414634
35,39,870,781,1,False,FRC2,987,28.599048325027,77.1256807979404,0.102564102564103
35,39,870,781,1,False,FRC2,989,28.601991335799,77.1260321123868,0.102564102564103
35,39,870,781,1,False,FRC2,990,28.5989401554806,77.12450013925,0.102564102564103
35,39,870,781,1,False,FRC2,991,28.5971332874239,77.1305700950872,0.102564102564103
35,41,462,394,1,False,FRC2,992,28.5968194837138,77.1315166915684,0.146341463414634
35,39,870,781,1,False,FRC2,993,28.5976581103156,77.1422080551719,0.102564102564103
29,39,560,417,0.992741,False,FRC2,994,28.5966474260183,77.1417336877858,0.256410256410256
29,39,560,417,0.992741,False,FRC2,995,28.5896698910624,77.1392026864452,0.256410256410256
29,39,560,417,0.992741,False,FRC2,996,28.5903067773437,77.1384752002949,0.256410256410256
35,41,462,394,1,False,FRC2,998,28.5916939786335,77.1294946794676,0.146341463414634
32,37,1381,1194,0.999482,False,FRC6,999,28.58240365,77.1161765,0.135135135135135
35,41,462,394,1,False,FRC2,1000,28.5831896,77.1173646,0.146341463414634
35,41,462,394,1,False,FRC2,1001,28.583527,77.11675765,0.146341463414634
37,37,1184,1184,1,False,FRC2,1002,28.57625465,77.1129866,0
37,37,1184,1184,1,False,FRC2,1003,28.5769342235916,77.1103636682033,0
37,37,1184,1184,1,False,FRC2,1004,28.5760171236194,77.1128911490331,0
35,41,462,394,1,False,FRC2,1006,28.5810525660692,77.1229032062602,0.146341463414634
35,41,462,394,1,False,FRC2,1007,28.5821579517348,77.1247094994734,0.146341463414634
20,51,357,140,1,False,FRC1,1008,28.586804056666,77.1542063531119,0.607843137254902
31,44,2109,1486,1,False,FRC2,1009,28.5750862,77.14765115,0.295454545454545
31,44,2109,1486,1,False,FRC2,1010,28.5764921148686,77.1480491143665,0.295454545454545
20,49,357,145,1,False,FRC1,1011,28.5894571040666,77.1548886774701,0.591836734693878
31,40,119,92,1,False,FRC2,1012,28.5759623,77.1576249,0.225
31,40,119,92,1,False,FRC2,1013,28.5763761646696,77.15774714415,0.225
36,36,911,911,1,False,FRC6,1014,28.5220082,77.09874615,0
16,16,12,12,1,False,FRC2,1015,28.5223546328323,77.0987238097279,0
37,37,311,311,1,False,FRC2,1016,28.5248603369117,77.1001562457035,0
