Current_Speed,Free_Flow_Speed,Current_Travel_Time,Free_Flow_Travel_Time,Confidence,Road_Closure,Road_Class,Road_ID,Latitude,Longitude,Congestion_Index
31,44,2109,1486,1.0,False,FRC2,52,28.566778522953992,77.12806963698787,0.2954545454545454
37,37,1184,1184,1.0,False,FRC2,53,28.568432747824925,77.12578242765792,0.0
24,42,784,448,1.0,False,FRC1,54,28.569530189318368,77.20419297140023,0.4285714285714286
35,35,33,33,1.0,False,FRC2,55,28.572440516105722,77.20913806961127,0.0
28,28,191,191,1.0,False,FRC4,57,28.55142554172767,77.1699172598994,0.0
19,26,515,376,0.986472,False,FRC3,58,28.5973065,77.22320275,0.2692307692307693
23,28,543,446,0.990264,False,FRC3,59,28.5971899732762,77.22309816563279,0.1785714285714286
19,27,1909,1344,0.997207,False,FRC4,60,28.537920550000003,77.09220795,0.2962962962962963
22,29,1909,1448,0.9842,False,FRC4,61,28.53783305,77.09225115000001,0.24137931034482762
56,56,374,374,1.0,False,FRC1,62,28.53811095871076,77.09108387763277,0.0
22,29,1909,1448,0.9842,False,FRC4,63,28.534581799999998,77.0904991,0.24137931034482762
22,29,1909,1448,0.9842,False,FRC4,64,28.535710199999997,77.0911793,0.24137931034482762
30,38,2232,1762,1.0,False,FRC2,65,28.48938245,77.13884055,0.21052631578947367
33,38,1668,1448,1.0,False,FRC2,66,28.489793980078762,77.13941199469748,0.13157894736842102
24,32,1567,1175,0.975653,True,FRC6,67,28.5246963,77.15546409999999,0.25
14,22,96,61,1.0,False,FRC4,68,28.525469216727423,77.15575216544022,0.36363636363636365
29,36,983,792,1.0,False,FRC6,71,28.61815571221806,77.1934745237777,0.19444444444444442
29,36,983,792,1.0,False,FRC6,72,28.614844576180644,77.19049042691334,0.19444444444444442
29,36,983,792,1.0,False,FRC6,74,28.62054595123859,77.19329859195798,0.19444444444444442
29,36,983,792,1.0,False,FRC6,75,28.6236347348798,77.1992177069616,0.19444444444444442
24,44,754,411,1.0,False,FRC2,76,28.606057149999998,77.18739260000001,0.4545454545454546
29,36,983,792,1.0,False,FRC6,77,28.605777995460944,77.1871435039204,0.19444444444444442
7,38,274,50,1.0,False,FRC1,78,28.615822790991476,77.23219979425267,0.8157894736842105
8,41,240,46,1.0,False,FRC1,79,28.616676849999998,77.23135165,0.8048780487804879
8,41,240,46,1.0,False,FRC1,80,28.61715955657681,77.23133235176071,0.8048780487804879
25,38,232,153,1.0,False,FRC1,81,28.61307845,77.22625719999999,0.3421052631578947
25,38,232,153,1.0,False,FRC1,82,28.613542386673775,77.22770927449511,0.3421052631578947
33,41,203,163,1.0,False,FRC3,83,28.609764211086045,77.2248397699096,0.19512195121951215
25,38,232,153,1.0,False,FRC1,84,28.612689651996924,77.23456773596465,0.3421052631578947
30,38,127,100,1.0,False,FRC4,85,28.616491848591732,77.22526757355821,0.21052631578947367
30,37,2232,1810,1.0,False,FRC2,86,28.49262505,77.14652935,0.18918918918918914
33,38,1668,1448,1.0,False,FRC2,87,28.4930049,77.14716085,0.13157894736842102
33,38,1668,1448,1.0,False,FRC2,88,28.493147798458967,77.1461072269297,0.13157894736842102
33,38,1668,1448,1.0,False,FRC2,89,28.493617200000003,77.14564785,0.13157894736842102
33,38,1668,1448,1.0,False,FRC2,90,28.493147798458967,77.1461072269297,0.13157894736842102
33,38,1668,1448,1.0,False,FRC2,91,28.4936748,77.145565,0.13157894736842102
33,38,1668,1448,1.0,False,FRC2,92,28.494228179964686,77.14482918726443,0.13157894736842102
20,34,122,71,1.0,False,FRC4,94,28.603068649999997,77.1910144,0.4117647058823529
20,34,122,71,1.0,False,FRC4,95,28.60323290650464,77.19079719300412,0.4117647058823529
24,41,784,459,1.0,False,FRC1,97,28.590294881569474,77.1729204734336,0.41463414634146345
27,44,675,414,1.0,False,FRC1,98,28.59146995,77.1749815,0.38636363636363635
30,36,951,792,1.0,False,FRC6,101,28.592511342256298,77.17605967466014,0.16666666666666663
30,36,951,792,1.0,False,FRC6,103,28.594667087568038,77.1773947555824,0.16666666666666663
23,31,351,260,0.99332,False,FRC3,104,28.600743399999995,77.1819935,0.25806451612903225
23,31,351,260,0.99332,False,FRC3,105,28.60063585,77.18196085,0.25806451612903225
32,39,252,206,1.0,False,FRC3,106,28.60015725,77.18371225,0.17948717948717952
23,31,351,260,0.99332,False,FRC3,108,28.59665249281642,77.1835656389398,0.25806451612903225
26,38,743,508,0.990075,False,FRC2,109,28.5911388,77.18093429999999,0.3157894736842105
26,38,743,508,0.990075,False,FRC2,121,28.59753520773589,77.18696768939606,0.3157894736842105
26,38,743,508,0.990075,False,FRC2,123,28.590758434254116,77.1808194713133,0.3157894736842105
15,15,60,60,1.0,False,FRC2,124,28.586750012816466,77.189199436255,0.0
18,24,735,551,1.0,False,FRC4,125,28.57968795,77.1988332,0.25
20,25,662,530,0.999109,False,FRC4,126,28.579745899999995,77.19887205,0.19999999999999996
15,15,60,60,1.0,False,FRC2,130,28.586631161200604,77.18991123634244,0.0
27,44,675,414,1.0,False,FRC1,134,28.590745,77.17375325,0.38636363636363635
26,27,247,238,0.70274,True,FRC4,140,28.613603599999998,77.21533600000001,0.03703703703703709
30,36,307,256,1.0,False,FRC3,141,28.613447,77.21849695,0.16666666666666663
22,33,419,279,1.0,False,FRC3,142,28.61390330328622,77.21849484631838,0.33333333333333337
26,28,247,230,0.70274,True,FRC4,143,28.617307581787525,77.21213086357506,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,144,28.617345411488287,77.21235249992323,0.0714285714285714
20,22,202,183,0.556088,True,FRC4,146,28.617093333478685,77.21271790446418,0.09090909090909094
26,28,247,230,0.70274,True,FRC4,147,28.61741444783964,77.21325343988804,0.0714285714285714
20,22,202,183,0.556088,True,FRC4,148,28.616800945595642,77.21264848737108,0.09090909090909094
26,28,247,230,0.70274,True,FRC4,149,28.616220160640193,77.2105994953822,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,150,28.61693358368649,77.21193697275329,0.0714285714285714
26,28,247,230,0.70274,True,FRC4,151,28.617173006839124,77.2119867181102,0.0714285714285714
0,0,0,0,0.5,True,FRC4,152,28.61785139141697,77.21076136098614,
26,28,247,230,0.70274,True,FRC4,153,28.61803547797795,77.21471457055652,0.0714285714285714
29,29,72,72,1.0,False,FRC4,154,28.616872890767965,77.2147147875266,0.0
30,30,68,68,1.0,False,FRC6,155,28.616937289931617,77.21335401717857,0.0
22,33,419,279,1.0,False,FRC3,157,28.618833322505804,77.21877617533198,0.33333333333333337
26,35,149,110,1.0,False,FRC4,159,28.616527672196266,77.22078167824827,0.2571428571428571
28,36,171,133,1.0,False,FRC4,162,28.621338950000002,77.22205255,0.2222222222222222
32,42,209,159,1.0,False,FRC3,163,28.60965890283378,77.22444319655412,0.23809523809523814
41,41,163,163,1.0,False,FRC3,164,28.610576016125133,77.22591331415865,0.0
17,27,1,1,1.0,False,FRC3,165,28.61004151521414,77.22486777630847,0.37037037037037035
41,41,75,75,1.0,False,FRC1,166,28.606820614508482,77.22443532820643,0.0
32,42,209,159,1.0,False,FRC3,167,28.60962894375908,77.22458735292179,0.23809523809523814
26,27,247,238,0.70274,True,FRC4,177,28.614046725439888,77.2062444011921,0.03703703703703709
26,27,247,238,0.70274,True,FRC4,178,28.614429500696634,77.20880498904934,0.03703703703703709
26,27,247,238,0.70274,True,FRC4,179,28.613910850248146,77.20898130390806,0.03703703703703709
20,21,202,192,0.556088,True,FRC4,180,28.613392862023552,77.2091593979097,0.04761904761904767
20,21,202,192,0.556088,True,FRC4,181,28.61382684348813,77.21064833795099,0.04761904761904767
26,27,247,238,0.70274,True,FRC4,182,28.613910850248146,77.20898130390806,0.03703703703703709
20,31,713,460,1.0,False,FRC3,183,28.619662612203452,77.22749680182399,0.3548387096774194
22,29,264,200,0.9916,False,FRC1,184,28.62178045,77.2316872,0.24137931034482762
28,37,170,129,1.0,False,FRC4,185,28.622297448934592,77.23168330775063,0.2432432432432432
28,37,170,129,1.0,False,FRC4,188,28.624033290174257,77.23180043287671,0.2432432432432432
20,31,713,460,1.0,False,FRC3,190,28.62026839572809,77.22690874395822,0.3548387096774194
10,24,224,93,0.972412,False,FRC4,195,28.60208855497252,77.22967420247079,0.5833333333333333
25,25,9,9,1.0,False,FRC4,196,28.601863744525506,77.23022505697227,0.0
10,24,224,93,0.972412,False,FRC4,197,28.601818317896416,77.23013853437745,0.5833333333333333
14,35,159,63,0.99,False,FRC4,198,28.6015555,77.23028934999999,0.6
14,35,159,63,0.99,False,FRC4,199,28.6015948,77.2302693,0.6
31,39,310,247,0.996274,False,FRC1,200,28.604360361392647,77.22491678419448,0.20512820512820518
10,24,224,93,0.972412,False,FRC4,201,28.604328170330845,77.22518614835957,0.5833333333333333
31,39,310,247,0.996274,False,FRC1,202,28.6030491,77.22381455,0.20512820512820518
30,30,3,3,1.0,False,FRC1,203,28.60319409824916,77.22373516253448,0.0
31,39,310,247,0.996274,False,FRC1,204,28.60345204908091,77.22414930605404,0.20512820512820518
34,42,428,347,1.0,False,FRC1,205,28.603303799999996,77.22360405,0.19047619047619047
34,42,428,347,1.0,False,FRC1,206,28.6034643,77.22361344999999,0.19047619047619047
34,42,428,347,1.0,False,FRC1,207,28.603732469255533,77.22370838910388,0.19047619047619047
45,45,49,49,1.0,False,FRC4,208,28.604333813988617,77.2226124047359,0.0
34,42,428,347,1.0,False,FRC1,209,28.603928491499687,77.2239630138794,0.19047619047619047
41,41,75,75,1.0,False,FRC1,210,28.606918075123232,77.22672534819442,0.0
31,39,310,247,0.996274,False,FRC1,211,28.603870364197597,77.22440343925719,0.20512820512820518
42,42,60,60,1.0,False,FRC3,212,28.60572962763191,77.21802396352909,0.0
31,41,216,163,1.0,False,FRC3,213,28.606209516762252,77.21798640159413,0.24390243902439024
41,41,163,163,1.0,False,FRC3,214,28.607486871488558,77.217346958457,0.0
41,41,163,163,1.0,False,FRC3,215,28.60856620538618,77.21534123091625,0.0
41,41,163,163,1.0,False,FRC3,216,28.6077034,77.21810115,0.0
24,33,384,279,1.0,False,FRC3,217,28.608889479573776,77.2181502067908,0.2727272727272727
41,41,163,163,1.0,False,FRC3,218,28.607606711107607,77.21854677095342,0.0
26,32,4,3,1.0,False,FRC3,219,28.60736856443601,77.21886856581195,0.1875
41,41,163,163,1.0,False,FRC3,220,28.6085797075329,77.2215596387188,0.0
31,41,216,163,1.0,False,FRC3,221,28.607008825532265,77.21890188498917,0.24390243902439024
31,41,216,163,1.0,False,FRC3,222,28.606323955812886,77.21838448955359,0.24390243902439024
34,34,67,67,1.0,False,FRC6,223,28.610220928016982,77.21211651567738,0.0
29,29,157,157,1.0,False,FRC6,224,28.61055190118235,77.21232529475957,0.0
41,41,163,163,1.0,False,FRC3,225,28.61042157837424,77.2152061123425,0.0
36,36,27,27,1.0,False,FRC4,226,28.6103921,77.2115537,0.0
39,39,83,83,1.0,False,FRC4,227,28.61031595,77.21146519999999,0.0
33,33,4,4,1.0,False,FRC4,228,28.60872473529806,77.20887706516372,0.0
33,33,4,4,1.0,False,FRC4,229,28.608562882336386,77.20906168997126,0.0
35,35,275,275,1.0,False,FRC5,230,28.608706866404898,77.20857442786878,0.0
35,35,275,275,1.0,False,FRC5,231,28.608799294987172,77.20822956859418,0.0
35,35,275,275,1.0,False,FRC5,232,28.60891448128039,77.20830586095138,0.0
35,35,275,275,1.0,False,FRC5,233,28.60914395,77.2082668,0.0
35,35,275,275,1.0,False,FRC5,234,28.609960734927174,77.20709103182261,0.0
35,35,275,275,1.0,False,FRC5,235,28.609292440353354,77.20834577221186,0.0
35,35,275,275,1.0,False,FRC5,236,28.6094002,77.2084801,0.0
35,35,275,275,1.0,False,FRC5,238,28.609444785888595,77.20868666056381,0.0
35,35,275,275,1.0,False,FRC5,239,28.60939942763399,77.20891158812896,0.0
36,36,27,27,1.0,False,FRC4,240,28.60934910820443,77.20912727484476,0.0
35,35,275,275,1.0,False,FRC5,241,28.60923339320665,77.20907570160773,0.0
35,35,275,275,1.0,False,FRC5,242,28.608927570249946,77.2090889238325,0.0
10,24,224,93,0.972412,False,FRC4,243,28.604108699999994,77.2254897,0.5833333333333333
10,24,224,93,0.972412,False,FRC4,245,28.603886756314093,77.22595944414297,0.5833333333333333
28,38,207,153,1.0,False,FRC1,254,28.608869227746087,77.23073153126235,0.26315789473684215
10,24,224,93,0.972412,False,FRC4,255,28.603497750000002,77.22676475,0.5833333333333333
14,35,159,63,0.984093,False,FRC4,257,28.603283301365312,77.22717299353134,0.6
19,26,515,376,0.988956,False,FRC3,281,28.605609833919956,77.23066553815174,0.2692307692307693
23,23,293,293,1.0,False,FRC2,295,28.630273032392935,77.21804434579191,0.0
23,23,293,293,1.0,False,FRC2,296,28.630178261397784,77.217977963053,0.0
23,23,293,293,1.0,False,FRC2,298,28.633570398984887,77.22132038480734,0.0
23,23,293,293,1.0,False,FRC2,300,28.63441750824181,77.21980764545206,0.0
18,22,374,306,1.0,False,FRC2,301,28.633856287142617,77.22008763385789,0.18181818181818177
18,22,374,306,1.0,False,FRC2,314,28.631631214325466,77.22269607609431,0.18181818181818177
26,34,1097,839,1.0,False,FRC6,322,28.62647370218619,77.20621550982511,0.23529411764705888
26,34,1097,839,1.0,False,FRC6,323,28.626404089860813,77.20554432494156,0.23529411764705888
9,28,17,5,1.0,False,FRC2,324,28.62670086752166,77.20600655994798,0.6785714285714286
14,31,493,222,0.995181,False,FRC2,325,28.62697791689852,77.20593410697545,0.5483870967741935
17,30,187,106,1.0,False,FRC3,326,28.62745860245374,77.20558591001048,0.43333333333333335
14,31,493,222,0.995181,False,FRC2,327,28.627323010950782,77.20607875114895,0.5483870967741935
19,29,11,7,1.0,False,FRC2,328,28.627256833375277,77.2072673993443,0.3448275862068966
14,31,493,222,0.995181,False,FRC2,329,28.627588187185516,77.20794611315165,0.5483870967741935
26,34,1097,839,1.0,False,FRC6,330,28.626966123304534,77.20733918360241,0.23529411764705888
31,31,157,157,1.0,False,FRC4,331,28.626140724645953,77.20817214742408,0.0
26,34,1097,839,1.0,False,FRC6,332,28.626609207682534,77.20720891849525,0.23529411764705888
26,34,1097,839,1.0,False,FRC6,333,28.626404123519617,77.20693039118925,0.23529411764705888
27,35,181,139,1.0,False,FRC4,334,28.623374564891908,77.21230735083694,0.22857142857142854
31,31,157,157,1.0,False,FRC4,335,28.6238075928075,77.2126961688627,0.0
27,35,181,139,1.0,False,FRC4,336,28.62520557396595,77.21403081033637,0.22857142857142854
31,31,157,157,1.0,False,FRC4,337,28.62370881987427,77.21304744649711,0.0
18,27,391,260,1.0,False,FRC3,343,28.625882337496183,77.23240027999728,0.33333333333333337
20,32,713,445,1.0,False,FRC3,344,28.625545185247127,77.23242600453038,0.375
19,31,751,460,1.0,False,FRC3,345,28.625379312560487,77.23231482955484,0.3870967741935484
19,31,751,460,1.0,False,FRC3,346,28.625321950834635,77.23242988403811,0.3870967741935484
26,34,188,143,1.0,False,FRC4,347,28.62163688372189,77.21546420076766,0.23529411764705888
26,34,188,143,1.0,False,FRC4,348,28.62221810526401,77.21470649019163,0.23529411764705888
31,31,157,157,1.0,False,FRC4,349,28.62182263469746,77.21556152086107,0.0
28,35,174,139,1.0,False,FRC4,351,28.6219226087958,77.21583044485021,0.19999999999999996
31,31,157,157,1.0,False,FRC4,352,28.62187406590189,77.2159835049504,0.0
31,31,157,157,1.0,False,FRC4,353,28.621609290088962,77.21613031571272,0.0
31,31,157,157,1.0,False,FRC4,354,28.62084570965865,77.21728085263499,0.0
28,35,174,139,1.0,False,FRC4,355,28.621454143338124,77.21606073791013,0.19999999999999996
28,35,174,139,1.0,False,FRC4,356,28.621382005871563,77.21564791492409,0.19999999999999996
20,32,713,445,1.0,False,FRC3,358,28.628314420179972,77.22596697320155,0.375
20,32,713,445,1.0,False,FRC3,360,28.62655465,77.2235271,0.375
26,35,354,263,1.0,False,FRC3,362,28.626439150000003,77.21930945,0.2571428571428571
25,35,369,263,1.0,False,FRC3,363,28.626514450000002,77.21926355,0.2857142857142857
24,34,384,271,1.0,False,FRC3,365,28.62694475,77.21539920000001,0.2941176470588235
24,34,384,271,1.0,False,FRC3,366,28.626909059572682,77.21556460322658,0.2941176470588235
18,31,363,211,1.0,False,FRC2,690,28.574276356918027,77.16669394688486,0.4193548387096774
24,35,330,226,0.992196,False,FRC3,714,28.600678703279495,77.20531559384156,0.3142857142857143
22,36,351,215,0.994908,False,FRC3,715,28.600866364067524,77.20478085516713,0.38888888888888884
22,36,351,215,0.994908,False,FRC3,716,28.60053898302185,77.20459367938408,0.38888888888888884
24,35,330,226,0.992196,False,FRC3,717,28.601061074270735,77.2054034980024,0.3142857142857143
47,47,48,48,1.0,False,FRC3,718,28.607404084824413,77.2057605338592,0.0
20,31,404,260,0.990211,False,FRC3,719,28.60143795679674,77.18109571158894,0.3548387096774194
28,28,27,27,1.0,False,FRC3,720,28.60141890883397,77.1804771170217,0.0
28,28,294,294,1.0,False,FRC7,721,28.62390593255499,77.18058295929954,0.0
30,30,7,7,1.0,False,FRC4,722,28.623984179856507,77.18067363162174,0.0
28,28,294,294,1.0,False,FRC7,723,28.62604842802054,77.17782224214731,0.0
23,28,197,162,1.0,False,FRC2,724,28.5595302,77.17128919999999,0.1785714285714286
21,32,679,445,1.0,False,FRC3,725,28.625137600000002,77.24000735,0.34375
19,29,306,200,1.0,False,FRC1,726,28.62515475,77.24021859999999,0.3448275862068966
21,32,679,445,1.0,False,FRC3,727,28.625454251960964,77.2359970595465,0.34375
42,42,60,60,1.0,False,FRC3,728,28.600906573611585,77.21789207478984,0.0
36,36,42,42,1.0,False,FRC4,865,28.6354967039353,77.20264085218575,0.0
19,27,80,56,1.0,False,FRC4,866,28.635860649999998,77.2017489,0.2962962962962963
24,35,286,196,1.0,False,FRC2,867,28.63559134031668,77.20164296319757,0.3142857142857143
15,28,662,354,1.0,False,FRC1,868,28.6411654,77.20531414999999,0.4642857142857143
26,26,8,8,1.0,False,FRC2,869,28.641052950000002,77.20532665,0.0
15,28,662,354,1.0,False,FRC1,870,28.640479135936324,77.20655094223012,0.4642857142857143
23,23,293,293,1.0,False,FRC2,871,28.63484647783908,77.21756514978226,0.0
37,37,1184,1184,1.0,False,FRC2,872,28.55861768376828,77.08709796352944,0.0
37,37,1184,1184,1.0,False,FRC2,873,28.558702923413424,77.08715057167366,0.0
29,37,75,58,1.0,False,FRC2,874,28.569444250000004,77.20644815,0.21621621621621623
10,21,20,9,0.97,False,FRC2,875,28.569656884981192,77.20692608217111,0.5238095238095238
21,45,868,405,1.0,False,FRC1,876,28.570164191676653,77.20735733511587,0.5333333333333333
14,35,553,221,1.0,False,FRC3,877,28.580323700000005,77.1951035,0.6
14,35,553,221,1.0,False,FRC3,879,28.581494683666403,77.1951266255571,0.6
14,35,553,221,1.0,False,FRC3,881,28.580323700000005,77.1951035,0.6
14,35,553,221,1.0,False,FRC3,883,28.579634395474166,77.19572444297805,0.6
31,44,2109,1486,1.0,False,FRC2,884,28.567487100000005,77.12889455000001,0.2954545454545454
31,44,2109,1486,1.0,False,FRC2,885,28.568638398365987,77.13399758179513,0.2954545454545454
52,52,61,61,1.0,False,FRC2,886,28.57092710565283,77.1356136074992,0.0
41,52,568,448,1.0,False,FRC1,887,28.54742310969232,77.10742441331679,0.21153846153846156
33,33,483,483,1.0,False,FRC4,888,28.548641106493793,77.1261823149672,0.0
25,45,724,402,1.0,False,FRC2,889,28.623278662573103,77.19806720608194,0.4444444444444444
24,35,1188,815,1.0,False,FRC6,890,28.622996877169395,77.19783617334153,0.3142857142857143
43,43,44,44,1.0,False,FRC2,892,28.62475919208422,77.19909879501535,0.0
34,34,77,77,1.0,False,FRC4,893,28.610588208852228,77.21153451203203,0.0
14,36,322,125,1.0,False,FRC3,894,28.59626295,77.20656009999999,0.6111111111111112
29,29,6,6,1.0,False,FRC3,895,28.596454171866814,77.20678285536384,0.0
36,36,911,911,1.0,False,FRC6,896,28.5463747,77.12384665,0.0
43,43,55,55,1.0,False,FRC3,898,28.601446049999996,77.21607134999999,0.0
26,36,226,163,1.0,False,FRC4,899,28.603775831897572,77.2117795036514,0.2777777777777778
17,25,779,530,0.996875,False,FRC4,913,28.56924915,77.19932825000001,0.31999999999999995
24,35,1188,815,1.0,False,FRC6,916,28.595808557639618,77.18608513526547,0.3142857142857143
20,31,404,260,0.983518,False,FRC3,918,28.59616781481915,77.18348133148834,0.3548387096774194
30,40,542,406,0.992741,False,FRC2,919,28.596232369603193,77.13223780922752,0.25
30,40,542,406,0.992741,False,FRC2,920,28.594556816899033,77.1340960751906,0.25
34,39,896,781,1.0,False,FRC2,921,28.59715189601733,77.14748249849546,0.1282051282051282
34,39,896,781,1.0,False,FRC2,922,28.596541868597434,77.14527823323658,0.1282051282051282
26,33,51,40,1.0,False,FRC2,923,28.625133849999997,77.1982042,0.21212121212121215
39,39,30,30,1.0,False,FRC2,924,28.625955193158706,77.19679043190125,0.0
15,26,283,163,0.973533,False,FRC4,927,28.63123370137105,77.20842007611387,0.42307692307692313
15,32,460,215,0.998321,False,FRC2,934,28.631442472930363,77.21642042159174,0.53125
36,36,911,911,1.0,False,FRC6,936,28.542353900000002,77.11837225,0.0
24,24,7,7,1.0,False,FRC3,937,28.542869965526805,77.11822814210934,0.0
14,29,35,17,0.99,False,FRC3,938,28.542796298114364,77.11766101204253,0.5172413793103448
36,36,911,911,1.0,False,FRC6,939,28.56060695,77.14092865,0.0
36,36,911,911,1.0,False,FRC6,940,28.560907500000003,77.14031005,0.0
36,36,911,911,1.0,False,FRC6,941,28.560798399999996,77.1409797,0.0
32,44,1756,1277,0.995798,False,FRC2,942,28.55773945,77.17297565,0.2727272727272727
21,42,896,448,1.0,False,FRC1,943,28.56996775,77.18476609999999,0.5
15,28,439,235,1.0,False,FRC4,944,28.569864628143367,77.18499772396716,0.4642857142857143
15,28,439,235,1.0,False,FRC4,945,28.56355155,77.17927865,0.4642857142857143
20,30,412,275,0.996767,False,FRC4,946,28.563436055281382,77.17948025489002,0.33333333333333337
15,28,439,235,1.0,False,FRC4,947,28.5657729,77.1816641,0.4642857142857143
28,28,101,101,1.0,False,FRC4,948,28.5657346,77.18183945,0.0
15,28,439,235,1.0,False,FRC4,949,28.56745232813145,77.18296409850716,0.4642857142857143
28,28,101,101,1.0,False,FRC4,951,28.565033055403834,77.18326265107497,0.0
28,28,101,101,1.0,False,FRC4,953,28.563319644997254,77.18631363732516,0.0
20,30,412,275,0.996767,False,FRC4,955,28.559238708674666,77.18198202854275,0.33333333333333337
55,55,172,172,1.0,False,FRC2,965,28.565803923745687,77.15688184960975,0.0
32,44,1756,1277,0.995798,False,FRC2,966,28.566544775387793,77.15788987401369,0.2727272727272727
55,55,172,172,1.0,False,FRC2,969,28.56341091670726,77.15563233561777,0.0
55,55,172,172,1.0,False,FRC2,970,28.56461995749247,77.15596791826705,0.0
55,55,172,172,1.0,False,FRC2,971,28.561162550000002,77.15601495,0.0
55,55,172,172,1.0,False,FRC2,972,28.56119167980209,77.15668976281256,0.0
32,44,1756,1277,0.995798,False,FRC2,977,28.567337600000002,77.15926065,0.2727272727272727
32,44,1756,1277,0.995798,False,FRC2,978,28.56699336529264,77.15866268983822,0.2727272727272727
40,51,583,457,1.0,False,FRC1,980,28.5863658,77.14266054999999,0.21568627450980393
40,51,583,457,1.0,False,FRC1,981,28.585432315543912,77.14477845315172,0.21568627450980393
